customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,default,owns_car,tenure
2541,Cleveland,Islep,Male,17,3/14/00,Software Engineer II,Financial Services,High Net Worth,N,íÁêêíIêííí_nêêêví¨íÇokí_íÇíêiíêí_í_íÊíníÁíÈí¨í£í¼gí_êêí_êíÂê í¡têí_híí_eí¢í_ êíÂí_êfí«íêí£eêêeí£í´í©lêêêiêÊêêí_nêêíêí_í¨gê í¬oêÁêí»fíí£íÂ ííêíêí¨cñêíÇêêêêêhíµí_í£êêaêíí_êêoí_í£í´sê¢í±êí¼íí_íÈ.íí,Yes,2
2542,Amanda,Leverington,Female,43,3/11/66,Accounting Assistant I,Property,Affluent Customer,N,-$1.00,Yes,12
2543,Horacio,Kitchin,Male,41,6/3/99,Web Developer III,n/a,Affluent Customer,N,1.00E+02,No,2
2544,Ellery,Bowra,Male,73,1/31/88,VP Marketing,Manufacturing,Mass Customer,N,•ÈÀ,Yes,16
2545,Grayce,Aumerle,Female,33,4/11/78,Tax Accountant,Manufacturing,Mass Customer,N,‰,Yes,16
2546,Marinna,Hancke,Female,45,4/10/80,Assistant Professor,Manufacturing,High Net Worth,N,<img src=x onerror=alert('hi') />,No,11
2547,Aili,Scruby,Female,91,7/8/85,Social Worker,Health,Mass Customer,N,,Yes,14
2548,Kristien,Robberts,Female,11,7/30/71,Chief Design Engineer,n/a,Mass Customer,N,1.00E+00,No,13
2549,Mike,Geggus,Male,12,8/7/98,Pharmacist,Health,Mass Customer,N,‰_À _»_À __À __À __À __À,Yes,4
2550,Dionysus,Elmhurst,Male,34,8/12/97,Pharmacist,Health,Mass Customer,N,Ì´Ì‰®å©è‰èåÂ‰_Ì_,Yes,4
2551,Gabrila,Gobbett,Female,0,10/10/87,VP Quality Control,n/a,Mass Customer,N,‰_À _»_À __À __À __À __À,No,5
2552,Allard,Skipton,Male,1,11/2/73,,Manufacturing,Affluent Customer,N,(•_Á‰ ‰ ‰•_Á),Yes,17
2553,Buddy,Morfell,Male,42,10/9/81,,n/a,High Net Worth,N,_µ _ _ _,Yes,13
2554,Fan,Gaythwaite,Female,76,8/21/82,Software Engineer III,n/a,High Net Worth,N,“Â’__’“ “«’“¡µÂ“,No,12
2555,Brad,Tenman,Male,43,9/19/76,Health Coach IV,Health,Affluent Customer,N,`‰‰Â‰_‰¼•Â•Â‰Áå¡åá‰‰å±,No,11
2556,Chucho,Francey,Male,39,8/11/88,,Health,Mass Customer,N,../../../../../../../../../../../etc/passwd%00,Yes,15
2557,Lian,Zarfai,Female,37,8/19/78,,n/a,Mass Customer,N,__ _ _ _ _ _ _ _,No,19
2558,Imojean,Bosquet,Female,84,10/19/74,,Health,High Net Worth,N,íÁêêíIêííí_nêêêví¨íÇokí_íÇíêiíêí_í_íÊíníÁíÈí¨í£í¼gí_êêí_êíÂê í¡têí_híí_eí¢í_ êíÂí_êfí«íêí£eêêeí£í´í©lêêêiêÊêêí_nêêíêí_í¨gê í¬oêÁêí»fíí£íÂ ííêíêí¨cñêíÇêêêêêhíµí_í£êêaêíí_êêoí_í£í´sê¢í±êí¼íí_íÈ.íí,Yes,20
2559,Fulvia,Bernini,Female,7,6/21/69,Assistant Media Planner,Entertainment,High Net Worth,N,"''''""",No,8
2560,Sherm,Tythe,Male,7,10/1/80,Developer IV,n/a,Mass Customer,N,‰å«å¨‰Êå´å¬èÌüì‰‰,No,21
2561,Elga,McWard,Female,44,9/6/63,,Manufacturing,High Net Worth,N,Zí¨íêíÊêêAí´ííêíÈíLí£êêíøí_íêGíÈOí_íí¨,Yes,15
2562,Boonie,Withams,Male,98,9/26/80,Internal Auditor,Retail,Mass Customer,N,../../../../../../../../../../../etc/hosts,No,13
2563,Perla,Sabatier,Female,49,3/8/90,Administrative Assistant IV,n/a,Mass Customer,N,__ _ _ _ _ _ _ _¤,Yes,20
2564,Bell,Carley,Female,18,4/29/76,Engineer III,Health,Mass Customer,N,‰¡‰«‰µ‰‰‰,No,15
2565,Joannes,Harbron,Female,62,8/17/69,Junior Executive,Health,Affluent Customer,N,"''''""",Yes,9
2566,Nani,Brilleman,Female,48,10/29/96,Accountant II,Entertainment,Affluent Customer,N,‰_À _»_À __À __À __À __À,Yes,6
2567,Tobe,Spirit,Male,97,1/13/75,Systems Administrator IV,Financial Services,Mass Customer,N,•ÈÀ,No,22
2568,Anna-diana,Slyne,Female,42,2/16/83,Staff Scientist,Manufacturing,Mass Customer,N,`‰‰Â‰_‰¼•Â•Â‰Áå¡åá‰‰å±,No,18
2569,Sig,Sellan,Male,62,5/3/85,VP Quality Control,Retail,Mass Customer,N,"¯Çô ôô¯_ ¯_ô¯á¯» ô¯¬¯¤ô¯»¯_¯øô¯ø¯, ¯Â¯_ô¯±¯»ô ¯¬¯¤¯_¯»¯¨¯ø¯¤ô ¯£ô ¯øôô. ¯´¯¡ ôô¯¤¯ ¯¤ô¯_¯»¯¤¯± ô¯»ô¯µô¯¬ ô¯¤ô. ¯£ôôô ¯¤ô¯á¯¤ôô¯¤¯ ¯¬¯±ô¯á¯¤ôô¯¤-ô¯±ô¯_¯¤ ô¯ø ¯£¯¨¯¡. ¯_ôôô¯¤ô¯ ¯´¯»ô¯¤ôô¯© ¯¬ôô ô¯¤, ô¯¡ô¯± ¯",No,16
2570,Hirsch,Peele,Male,13,9/10/77,Professor,Financial Services,Mass Customer,N,_©__,Yes,18
2571,Chariot,Keefe,Male,97,11/17/86,Internal Auditor,Health,Affluent Customer,N,0,Yes,7
2572,Sheila,McInulty,Female,30,12/30/80,Engineer III,Financial Services,Mass Customer,N,',No,13
2573,Tera,Van Weedenburg,Female,72,9/23/54,Software Engineer I,n/a,Mass Customer,N,‰Á,No,10
2574,Humfrey,Boyse,Male,73,12/21/79,,Manufacturing,Mass Customer,N,,No,4
2575,Hagan,Abrahmer,Male,87,6/7/74,Business Systems Development Analyst,Financial Services,High Net Worth,N,‰Çtest‰Ç,Yes,16
2576,Lotty,Szubert,Female,15,5/30/59,Associate Professor,Manufacturing,Mass Customer,N,ôÁô¢ô£,No,13
2577,Thor,Rickardsson,Male,78,3/19/76,Operator,n/a,Mass Customer,N,‰¡‰«‰µ,Yes,10
2578,Felice,McVane,Male,49,2/27/91,Tax Accountant,Retail,High Net Worth,N,-1.00E+02,No,3
2579,Celka,Demsey,Female,35,12/31/70,Desktop Support Technician,Manufacturing,Mass Customer,N,_©__,No,16
2580,Kalinda,,Female,27,7/4/88,Teacher,Financial Services,Mass Customer,N,_Ê_Ê±_Ê__Ê±_Ê±ü_Ê__Ê_,Yes,13
2581,Gwenette,Appleton,Female,49,6/10/74,,Manufacturing,Affluent Customer,N,!@#$%^&*(),Yes,11
2582,Harv,Pavey,Male,98,8/10/77,Director of Sales,Health,Mass Customer,N,__ _ _ _ _ _ _ _¤,No,7
2583,Appolonia,Oxe,Female,34,9/12/63,Human Resources Assistant I,Property,Mass Customer,N,ÌÌÌÌèÌÌ•£ÀÌÌÌ‰,No,15
2584,Sharia,,Female,86,7/7/80,Technical Writer,Financial Services,High Net Worth,N,‰¡‰«‰µ‰‰‰,No,12
2585,Sly,Passo,Male,15,6/22/94,Geologist III,n/a,Affluent Customer,N,`‰‰Â‰_‰¼•Â•Â‰Áå¡åá‰‰å±,No,7
2586,Heywood,Sollett,Male,10,9/12/79,Tax Accountant,Financial Services,Mass Customer,N,/dev/null; touch /tmp/blns.fail ; echo,Yes,13
2587,Maren,Dachs,Female,76,3/30/79,Data Coordiator,n/a,Affluent Customer,N,-1,No,4
2588,Kimball,Martinho,Male,37,1/2/01,Professor,n/a,High Net Worth,N,<svg><script>0<1>alert('XSS')</script>,No,2
2589,Alvera,Kiddle,Female,42,8/2/65,,n/a,High Net Worth,N,"_…_…¡_¬…µ__©_…«__», _…_…ü_¬…ü_ _…±_…__…«__, _…µ_» _…á_©…__…ü_…á_…«_, _…¡_…µ_» _…ü_…ü_¬…¦_´",No,8
2590,Roslyn,Tewkesbury.,Female,48,9/22/64,General Manager,Financial Services,Affluent Customer,N,test‰Êtest‰Ç,Yes,11
2591,Estevan,Rylett,Male,50,2/4/74,,Retail,High Net Worth,N,0,No,13
2592,Archibaldo,Argrave,Male,84,6/19/95,Help Desk Operator,Financial Services,Mass Customer,N,‡,Yes,1
2593,Sharona,Yorkston,Female,69,7/26/73,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,(‰øå¡‰Áå¡•_‰ø•üµ ‰È‰‰È),No,19
2594,Sigismond,Stockow,Male,90,6/23/97,Internal Auditor,Manufacturing,Mass Customer,N,,No,2
2595,Land,Bangley,Male,56,8/17/77,Nurse Practicioner,n/a,Affluent Customer,N,",./;'[]\-=",Yes,8
2596,Lexis,Deason,Female,51,8/20/76,Assistant Professor,n/a,Affluent Customer,N,‹‹_‹‹£‹_‹üÁ‹‹»‹‹,Yes,13
2597,Carita,Kemwall,Female,58,10/25/80,Civil Engineer,Manufacturing,High Net Worth,N,-0.5,Yes,11
2598,Lindsay,Maydway,Male,23,3/26/80,Senior Developer,Manufacturing,Affluent Customer,N,í_HêíÂí_íí_eê êíí´ííÈêíwíhííøêoíêíêí±í¨ ñí¼íííêWíáí_í_aí¼í»êií¬êêí_êíøítí¦í_í¨sííêê íÊíÇíÊBíÈêêêêí_eíµhíµíÂêíÇêiíí_êí_í_í¨êíÇnêdí«í»íí êí¡êí©êêêí_Tê¢êí_êí»hêêí¨íÈeíÂíêí í_í_íWêêêííêêaêêêí_í_,No,9
2599,Pauly,Eilles,Female,9,5/3/54,VP Marketing,Manufacturing,Mass Customer,N,‡Ê,No,5
2600,Darnell,Wistance,Male,55,3/3/01,Senior Financial Analyst,Financial Services,Mass Customer,N,1;DROP TABLE users,Yes,1
2601,Morgana,Wardel,Female,48,1/18/75,Software Engineer III,Financial Services,Affluent Customer,N,../../../../../../../../../../../etc/hosts,No,13
2602,Jessamine,Butcher,Female,46,3/22/77,Structural Analysis Engineer,Health,Mass Customer,N,1'; DROP TABLE users--,No,3
2603,Mercy,Jost,Female,44,2/4/62,Nurse,Financial Services,High Net Worth,N,../../../../../../../../../../../etc/hosts,No,11
2604,Lewiss,Jaeggi,Male,91,5/8/75,Account Executive,Retail,Mass Customer,N,‰‰‰,Yes,7
2605,Had,Gilling,Male,50,2/3/65,Marketing Manager,Health,High Net Worth,N,_Ê_Ê±_Ê__Ê±_Ê±ü_Ê__Ê_,Yes,18
2606,Addi,Seager,Female,56,8/19/78,Electrical Engineer,Manufacturing,High Net Worth,N,() { _; } >_[$($())] { touch /tmp/blns.shellshock2.fail; },No,12
2607,Laurent,Ainslee,Male,90,5/8/92,Registered Nurse,Health,Affluent Customer,N,!@#$%^&*(),Yes,7
2608,Fenelia,Dockrell,Female,44,11/5/75,Budget/Accounting Analyst III,Health,Affluent Customer,N,",‹‹È:*:‹È‹‰( ‰È ì ‰È )‹‹È:*:‹È‹‰",Yes,6
2609,Genvieve,Kobes,Female,17,12/18/64,Compensation Analyst,Financial Services,Mass Customer,N,",./;'[]\-=",Yes,14
2610,Arliene,Bartolijn,Female,41,4/30/54,Account Coordinator,IT,Mass Customer,N,•_•_•_,No,10
2611,Aeriel,Lejeune,Female,36,2/18/91,Tax Accountant,Financial Services,Affluent Customer,N,‰©test‰©,No,9
2612,Bran,Sauven,Male,33,4/30/69,Statistician I,Retail,Affluent Customer,N,¬_¾Ê_,No,18
2613,Trenton,Casaccio,Male,78,6/13/66,,Health,Mass Customer,N,`‰‰Â‰_‰¼•Â•Â‰Áå¡åá‰‰å±,Yes,16
2614,Anatollo,Stendell,Male,65,10/16/57,,Retail,High Net Worth,N,1.00E+02,No,18
2615,Cordelia,,Female,23,8/13/98,Nurse,Financial Services,Mass Customer,N,ôÁô¢ô£,Yes,1
2616,Andee,Ormrod,Female,28,6/11/70,Nurse,n/a,High Net Worth,N,-1.00E+02,Yes,13
2617,Vanda,Donnellan,Female,79,10/20/59,,Health,High Net Worth,N,",‹‹È:*:‹È‹‰( ‰È ì ‰È )‹‹È:*:‹È‹‰",No,18
2618,Jay,Prue,Male,85,12/14/77,Administrative Assistant IV,n/a,Mass Customer,N,_©__,No,4
2619,Lavinia,Niess,Female,62,7/5/78,Web Designer I,Financial Services,High Net Worth,N,NULL,Yes,14
2620,Henderson,Koubek,Male,26,4/30/99,Civil Engineer,Manufacturing,Mass Customer,N,ë©‰Ì¤‰‰Çèåµ‰_‰´Ìá,No,1
2621,Moreen,Zoren,Female,24,2/21/74,Assistant Media Planner,Entertainment,High Net Worth,N,1.00E+02,No,15
2622,Natty,Sisneros,Male,13,12/10/79,Staff Accountant I,Financial Services,Mass Customer,N,0•ü‰£ 1•ü‰£ 2•ü‰£ 3•ü‰£ 4•ü‰£ 5•ü‰£ 6•ü‰£ 7•ü‰£ 8•ü‰£ 9•ü‰£ _,No,16
2623,Zackariah,Catteroll,Male,42,7/28/82,Media Manager III,Property,Mass Customer,N,"''''""",Yes,15
2624,Winfield,Lampitt,Male,37,7/8/64,Community Outreach Specialist,Retail,Mass Customer,N,,Yes,11
2625,Kristal,McRobbie,Female,45,3/16/72,Research Assistant I,Manufacturing,Affluent Customer,N,1.00E+02,Yes,8
2626,Gerome,Lawrenz,Male,42,10/24/98,Account Coordinator,Property,Affluent Customer,N,(‰øå¡‰Áå¡•_‰ø•üµ ‰È‰‰È),Yes,4
2627,Hildegaard,Gennrich,Female,7,10/29/71,Budget/Accounting Analyst II,Retail,Mass Customer,N,“ü‘‘¡’Ê‘´«,Yes,12
2628,Giselbert,Gudyer,Male,29,5/21/01,Assistant Media Planner,Entertainment,Affluent Customer,N,‰©test‰©,No,1
2629,Nomi,Bushell,Female,60,8/13/76,Engineer IV,Entertainment,High Net Worth,N,_µ _ _ _,No,19
2630,Jonathon,,Male,76,12/17/78,Senior Sales Associate,Retail,Mass Customer,N,“ü‘‘¡’Ê‘´«,No,10
2631,Antonio,Brewis,Male,4,5/11/95,Software Engineer I,Financial Services,Mass Customer,N,../../../../../../../../../../../etc/passwd%00,Yes,2
2632,Krishna,Frood,Male,18,9/29/65,,Argiculture,Mass Customer,N,_©__,No,16
2633,Shayla,Colnett,Female,47,1/18/69,,Property,Mass Customer,N,",‹‹È:*:‹È‹‰( ‰È ì ‰È )‹‹È:*:‹È‹‰",Yes,12
2634,Silvester,Scowcroft,Male,85,7/14/80,Quality Engineer,Financial Services,High Net Worth,N,‰»‰»test‰»,No,15
2635,Arty,Mac Geaney,Male,45,1/3/59,Nurse,Retail,Mass Customer,N,null,No,14
2636,Carly,Struys,Female,35,1/5/74,Nuclear Power Engineer,Manufacturing,High Net Worth,N,<img src=x onerror=alert('hi') />,Yes,14
2637,Marcile,Christley,Female,28,7/30/72,Help Desk Operator,Retail,Mass Customer,N,',Yes,11
2638,Moritz,Brognot,Male,1,2/10/77,Budget/Accounting Analyst III,IT,Mass Customer,N,‰å«‰¡èÌå¬èÌ‰‰‰,Yes,15
2639,Mufi,O'Kielt,Female,70,7/3/86,Geologist IV,Entertainment,Mass Customer,N,ÌÌÌÌèÌÌ•£ÀÌÌÌ‰,Yes,10
2640,Curran,McMeekan,Male,75,8/24/78,Computer Systems Analyst IV,n/a,Affluent Customer,N,<svg><script>0<1>alert('XSS')</script>,No,12
2641,Vina,Tackell,Female,71,3/22/77,Software Test Engineer I,n/a,Mass Customer,N,"_…_…¡_¬…µ__©_…«__», _…_…ü_¬…ü_ _…±_…__…«__, _…µ_» _…á_©…__…ü_…á_…«_, _…¡_…µ_» _…ü_…ü_¬…¦_´",Yes,12
2642,Arabelle,Rentelll,U,36,,VP Accounting,Financial Services,High Net Worth,N,,No,
2643,Dulsea,Maffi,Female,53,10/11/89,Nurse,n/a,Affluent Customer,N,,No,18
2644,Brooke,Alastair,Male,72,9/3/77,VP Sales,IT,Mass Customer,N,1'; DROP TABLE users--,No,12
2645,Ado,Yaldren,Male,20,6/26/00,Technical Writer,IT,High Net Worth,N,NIL,Yes,1
2646,Jesselyn,Di Biaggi,Female,14,10/11/72,Sales Representative,Retail,Mass Customer,N,‰,Yes,17
2647,Marcelia,Blannin,U,1,,Physical Therapy Assistant,IT,High Net Worth,N,,No,
2648,Saunder,Newens,Male,60,5/9/98,Account Representative I,n/a,Affluent Customer,N,-$1.00,No,1
2649,Merwyn,MacPhail,Male,7,1/16/86,Dental Hygienist,Health,Affluent Customer,N,‰¡‰«‰µ‰‰‰,Yes,20
2650,Candice,Patriskson,Female,33,8/20/95,Business Systems Development Analyst,IT,Affluent Customer,N,<script>alert('hi')</script>,Yes,10
2651,Silvan,Ellison,Male,10,10/20/78,Nuclear Power Engineer,Manufacturing,Mass Customer,N,0/0,Yes,10
2652,Kelbee,Bernat,Male,96,12/15/57,Biostatistician II,n/a,Affluent Customer,N,‰å«å¨‰Êå´å¬èÌüì‰‰,Yes,15
2653,Aylmer,Glenwright,Male,80,1/5/95,Food Chemist,Health,Affluent Customer,N,‰Çtest‰Ç,No,1
2654,Dawn,Yakovitch,Female,83,11/28/77,Tax Accountant,Telecommunications,Mass Customer,N,null,No,13
2655,York,Strongman,Male,56,6/11/66,Nuclear Power Engineer,Manufacturing,Mass Customer,N,"<>?:""{}|_+",No,15
2656,Halli,Littledike,Female,80,5/2/59,Statistician III,n/a,Mass Customer,N,•_•_•_,Yes,10
2657,Coop,Stancer,Male,20,12/16/91,Recruiter,n/a,Mass Customer,N,‰»‰»test‰»,No,5
2658,Inger,Barnham,Female,82,2/11/64,,Manufacturing,Mass Customer,N,ôÁô¢ô£,Yes,6
2659,Konstance,Elgey,Female,81,6/14/74,Professor,Argiculture,High Net Worth,N,_©__,Yes,11
2660,Hunt,Scollard,Male,44,11/15/63,,Retail,High Net Worth,N,,Yes,19
2661,Dorrie,Meaden,Female,59,12/26/76,VP Marketing,Financial Services,High Net Worth,N,<svg><script>0<1>alert('XSS')</script>,Yes,12
2662,Louisette,Cullimore,Female,53,12/21/77,Accountant IV,Property,Mass Customer,N,-1.00E+02,Yes,16
2663,Royce,Pietrowicz,Male,69,8/1/56,Environmental Tech,Health,Mass Customer,N,-1.00E+02,Yes,19
2664,Raynor,Olech,Male,83,1/16/66,Engineer II,n/a,Mass Customer,N,<svg><script>0<1>alert('XSS')</script>,No,15
2665,Seth,Murdie,Male,43,3/28/65,Project Manager,Telecommunications,Mass Customer,N,_,Yes,17
2666,Lyle,Eager,Male,2,2/16/71,Occupational Therapist,Health,Mass Customer,N,(•_ˆ_´ˆ_´•_•_•ÈÀ ‰È‰‰È,No,9
2667,Randene,Brown,Female,65,7/17/58,Product Engineer,Manufacturing,Affluent Customer,N,¬_¾Ê_,Yes,6
2668,Allan,Govan,Male,27,7/26/78,Senior Quality Engineer,Health,Mass Customer,N,1;DROP TABLE users,No,18
2669,Carrol,Jordin,Male,95,2/18/95,Business Systems Development Analyst,Property,Affluent Customer,N,"__•_(,_,*)",No,1
2670,Cam,MacFadyen,Male,53,5/13/77,VP Accounting,Financial Services,High Net Worth,N,../../../../../../../../../../../etc/passwd%00,Yes,18
2671,Bridget,Bussons,Female,11,11/9/90,Analyst Programmer,n/a,Mass Customer,N,0/0,No,11
2672,Talbert,Folliss,Male,21,1/16/86,Clinical Specialist,Health,Affluent Customer,N,() { 0; }; touch /tmp/blns.shellshock1.fail;,No,4
2673,Esma,McOwen,Female,27,4/20/85,Software Consultant,n/a,Mass Customer,N,"__•_(,_,*)",Yes,14
2674,Lynsey,Broady,Female,59,2/12/93,Food Chemist,Health,High Net Worth,N,•_•_¬(å«‰•_‰©,No,5
2675,Dayle,Girardetti,Female,24,2/25/73,Media Manager IV,Retail,Mass Customer,N,“Â’__’“ “«’“¡µÂ“,No,7
2676,Stinky,Marlen,Male,33,1/21/57,Product Engineer,Retail,Mass Customer,N,‰‰‰,Yes,12
2677,Zollie,Exell,Male,34,10/8/54,,Financial Services,Mass Customer,N,/dev/null; touch /tmp/blns.fail ; echo,No,10
2678,Amble,Tandy,Male,33,12/30/76,Sales Associate,Health,Mass Customer,N,"'""''''""",No,11
2679,Padriac,Apple,Male,5,6/6/90,Director of Sales,Financial Services,High Net Worth,N,‰_À _»_À __À __À __À __À,No,10
2680,Noella,Firk,Female,0,5/11/59,Financial Analyst,Financial Services,Mass Customer,N,../../../../../../../../../../../etc/passwd%00,Yes,14
2681,Liza,LeEstut,Female,78,9/15/74,Programmer Analyst III,Manufacturing,Affluent Customer,N,‡,Yes,18
2682,Annamarie,Bouzan,Female,54,11/1/87,Accountant III,Manufacturing,High Net Worth,N,() { _; } >_[$($())] { touch /tmp/blns.shellshock2.fail; },Yes,20
2683,Myrta,Rentilll,Female,81,4/14/65,Biostatistician II,n/a,Affluent Customer,N,",‹‹È:*:‹È‹‰( ‰È ì ‰È )‹‹È:*:‹È‹‰",Yes,6
2684,Erastus,Payley,Male,96,3/14/64,Health Coach IV,Health,Mass Customer,N,1'; DROP TABLE users--,Yes,12
2685,Demetria,Shoobridge,Female,42,8/6/78,,n/a,Mass Customer,N,__ _ _ _ _ _ _ _¤,No,9
2686,Cully,Takos,Male,63,5/21/96,Automation Specialist II,Financial Services,Affluent Customer,N,‰å«å¨‰Êå´å¬èÌüì‰‰,No,4
2687,Fabe,Smallbone,Male,67,1/28/62,Chemical Engineer,Manufacturing,High Net Worth,N,‰¡‰«‰µ,Yes,20
2688,Shelden,Lorent,Male,53,5/18/77,Database Administrator III,Property,Mass Customer,N,1,No,13
2689,Tore,Doerr,Male,17,3/23/78,Senior Developer,n/a,Mass Customer,N,"""'",No,10
2690,Sissie,Giordano,Female,17,11/6/80,Registered Nurse,Health,Affluent Customer,N,“Â’__’“ “«’“¡µÂ“,Yes,12
2691,Stearn,Boutton,Male,41,11/3/75,Librarian,Entertainment,Mass Customer,N,-1,No,18
2692,Jacklyn,Bromehed,Female,57,12/19/88,Research Associate,Health,High Net Worth,N,nil,Yes,22
2693,Abram,Phillipson,Male,91,4/11/68,Research Assistant III,Health,High Net Worth,N,‰_•ü _ _ _ _ _ _ _ _ _ _ _ _ _ _,Yes,16
2694,Teddi,De la Yglesias,Female,48,12/28/85,Quality Engineer,Retail,Mass Customer,N,í_HêíÂí_íí_eê êíí´ííÈêíwíhííøêoíêíêí±í¨ ñí¼íííêWíáí_í_aí¼í»êií¬êêí_êíøítí¦í_í¨sííêê íÊíÇíÊBíÈêêêêí_eíµhíµíÂêíÇêiíí_êí_í_í¨êíÇnêdí«í»íí êí¡êí©êêêí_Tê¢êí_êí»hêêí¨íÈeíÂíêí í_í_íWêêêííêêaêêêí_í_,No,6
2695,Kippy,Heater,Female,88,8/16/76,Statistician II,Manufacturing,Mass Customer,N,‰å«å¨‰Êå´å¬èÌüì‰‰,Yes,19
2696,Isabelle,Bursnoll,U,42,,Social Worker,Health,Mass Customer,N,,Yes,
2697,Klarika,Yerby,U,70,,Legal Assistant,IT,High Net Worth,N,,No,
2698,Nedi,MacClay,Female,19,6/15/74,Administrative Officer,Health,High Net Worth,N,!@#$%^&*(),No,20
2699,Michal,Woltering,Male,93,5/25/78,Account Representative IV,Manufacturing,Affluent Customer,N,test‰Êtest‰Ç,Yes,16
2700,Ingaberg,Cornillot,Female,22,11/24/94,GIS Technical Architect,n/a,Mass Customer,N,•_•_´‰À‹_‰_(•_Á‰‰À‰•_Á)‰±‰À•_´•_,No,2
2701,Ileana,Timms,Female,13,7/28/60,Dental Hygienist,Health,Affluent Customer,N,,Yes,7
2702,Saraann,Gilliard,Female,34,11/30/76,Electrical Engineer,Manufacturing,Affluent Customer,N,‰»‰»test‰»,Yes,11
2703,Peria,Amis,Female,37,4/12/80,,Manufacturing,Affluent Customer,N,•_•_´‰À‹_‰_(•_Á‰‰À‰•_Á)‰±‰À•_´•_,Yes,18
2704,Orlando,Gniewosz,Male,6,2/8/99,Account Representative IV,Retail,Affluent Customer,N,íÁêêíIêííí_nêêêví¨íÇokí_íÇíêiíêí_í_íÊíníÁíÈí¨í£í¼gí_êêí_êíÂê í¡têí_híí_eí¢í_ êíÂí_êfí«íêí£eêêeí£í´í©lêêêiêÊêêí_nêêíêí_í¨gê í¬oêÁêí»fíí£íÂ ííêíêí¨cñêíÇêêêêêhíµí_í£êêaêíí_êêoí_í£í´sê¢í±êí¼íí_íÈ.íí,Yes,3
2705,Madalena,MacCaughey,Female,11,10/20/96,Nuclear Power Engineer,Manufacturing,Mass Customer,N,!@#$%^&*(),No,3
2706,Kelly,Bilyard,Male,59,7/21/64,Desktop Support Technician,Retail,Affluent Customer,N,‰¡‰«‰µ‰‰‰,No,6
2707,Tabb,Haberjam,Male,56,12/26/88,Account Coordinator,Property,High Net Worth,N,Zí¨íêíÊêêAí´ííêíÈíLí£êêíøí_íêGíÈOí_íí¨,Yes,5
2708,Sophey,Wawer,Female,34,6/18/80,Product Engineer,n/a,Mass Customer,N,¡Šü_‹‹‹Ç‹‹‹_Šü‹‹,Yes,10
2709,Simone,Boanas,Male,6,3/20/95,,Financial Services,High Net Worth,N,åüèÌ‰€±èÌåøèåÀ,No,6
2710,Flory,Standering,Male,77,1/30/98,,Retail,Mass Customer,N,‰¢,No,2
2711,Steven,Keetley,Male,52,8/31/70,Biostatistician II,Health,Affluent Customer,N,‰å«å¨‰Êå´å¬èÌüì‰‰,No,6
2712,Carissa,Hassent,Female,0,6/26/87,Tax Accountant,Manufacturing,High Net Worth,N,‰_À _»_À __À __À __À __À,Yes,11
2713,Hadlee,Mackro,Male,55,11/3/54,Statistician II,Retail,Affluent Customer,N,"'""''''""",Yes,5
2714,Emmy,Jenton,Female,50,3/17/98,Occupational Therapist,Health,High Net Worth,N,1'; DROP TABLE users--,Yes,1
2715,Umberto,Cappineer,Male,27,11/14/62,Civil Engineer,Manufacturing,Affluent Customer,N,_©__,No,11
2716,Claribel,,Female,46,7/14/67,Systems Administrator I,Entertainment,Mass Customer,N,ôÁô¢ô£,No,7
2717,Frederic,McGown,Male,31,3/25/81,Registered Nurse,Health,Mass Customer,N,(•_Á‰ ‰ ‰•_Á),No,13
2718,Vernen,Hakonsen,Male,69,12/12/76,Software Test Engineer II,n/a,High Net Worth,N,-$1.00,Yes,14
2719,Alleyn,Clear,Male,69,8/24/88,Teacher,Telecommunications,Affluent Customer,N,‰¡‰«‰µ‰‰‰,Yes,6
2720,Shirline,Yellowlee,Female,0,9/2/83,Account Coordinator,Retail,High Net Worth,N,1/0,No,10
2721,Alf,Farnie,Male,3,2/3/69,,Manufacturing,Mass Customer,N,•ÈÀ,Yes,17
2722,Faustine,Peert,Female,1,3/28/87,,Health,Mass Customer,N,1.00E+96,No,8
2723,Morganne,Smitham,Female,71,4/20/78,Associate Professor,Manufacturing,Mass Customer,N,‰©test‰©,Yes,18
2724,Gerome,Dutteridge,Male,92,1/10/94,Mechanical Systems Engineer,Financial Services,Mass Customer,N,‰,No,4
2725,Sibylla,Langmuir,Female,20,6/19/65,Senior Quality Engineer,Property,Affluent Customer,N,0•ü‰£ 1•ü‰£ 2•ü‰£ 3•ü‰£ 4•ü‰£ 5•ü‰£ 6•ü‰£ 7•ü‰£ 8•ü‰£ 9•ü‰£ _,No,11
